Column 1,Column 2,Column 3,Column 4,Column 5
X,CH 1,CH 2,Start,Increment
µs, V, V,-3.000000e-03,5.000000e-06
-4255.519473,0.20,5.40,,
-4253.519228,0.20,5.40,,
-4251.518984,0.40,5.40,,
-4249.518740,0.20,5.40,,
-4247.518496,0.20,5.40,,
-4245.518252,0.20,5.40,,
-4243.518008,0.40,5.40,,
-4241.517763,0.40,5.40,,
-4239.517519,0.20,5.40,,
-4237.517275,0.20,5.40,,
-4235.517031,0.40,5.40,,
-4233.516787,0.40,5.40,,
-4231.516543,0.40,5.40,,
-4229.516298,0.40,5.40,,
-4227.516054,0.40,5.40,,
-4225.515810,0.40,5.40,,
-4223.515566,0.40,5.40,,
-4221.515322,0.20,5.40,,
-4219.515078,0.40,5.40,,
-4217.514833,0.40,5.40,,
-4215.514589,0.40,5.20,,
-4213.514345,0.20,5.20,,
-4211.514101,0.40,5.40,,
-4209.513857,0.40,5.40,,
-4207.513613,0.20,5.40,,
-4205.513368,0.40,5.40,,
-4203.513124,0.40,5.40,,
-4201.512880,0.40,5.40,,
-4199.512636,0.40,5.40,,
-4197.512392,0.40,5.40,,
-4195.512147,0.40,5.40,,
-4193.511903,0.20,5.40,,
-4191.511659,0.40,5.40,,
-4189.511415,0.40,5.20,,
-4187.511171,0.40,5.40,,
-4185.510927,0.40,5.40,,
-4183.510682,0.40,5.40,,
-4181.510438,0.20,5.40,,
-4179.510194,0.40,5.40,,
-4177.509950,0.40,5.40,,
-4175.509706,0.40,5.40,,
-4173.509462,0.40,5.40,,
-4171.509217,0.20,5.40,,
-4169.508973,0.40,5.40,,
-4167.508729,0.40,5.40,,
-4165.508485,0.20,5.40,,
-4163.508241,0.20,5.20,,
-4161.507997,0.40,5.40,,
-4159.507752,0.40,5.40,,
-4157.507508,0.40,5.40,,
-4155.507264,0.20,5.20,,
-4153.507020,0.40,5.40,,
-4151.506776,0.40,5.40,,
-4149.506532,0.40,5.40,,
-4147.506287,0.20,5.40,,
-4145.506043,0.20,5.40,,
-4143.505799,0.40,5.40,,
-4141.505555,0.40,5.40,,
-4139.505311,0.40,5.40,,
-4137.505067,0.40,5.40,,
-4135.504822,0.20,5.40,,
-4133.504578,0.40,5.40,,
-4131.504334,0.40,5.40,,
-4129.504090,0.20,5.40,,
-4127.503846,0.40,5.40,,
-4125.503602,0.20,5.40,,
-4123.503357,0.20,5.40,,
-4121.503113,0.40,5.40,,
-4119.502869,0.20,5.40,,
-4117.502625,0.40,5.40,,
-4115.502381,0.20,5.40,,
-4113.502136,0.40,5.40,,
-4111.501892,0.40,5.40,,
-4109.501648,0.20,5.40,,
-4107.501404,0.40,5.40,,
-4105.501160,0.20,5.40,,
-4103.500916,0.40,5.40,,
-4101.500671,0.40,5.40,,
-4099.500427,0.20,5.40,,
-4097.500183,0.20,5.40,,
-4095.499939,0.40,5.40,,
-4093.499695,0.40,5.40,,
-4091.499451,0.40,5.40,,
-4089.499206,0.40,5.40,,
-4087.498962,0.40,5.40,,
-4085.498718,0.40,5.40,,
-4083.498474,0.40,5.40,,
-4081.498230,0.20,5.40,,
-4079.497986,0.40,5.40,,
-4077.497741,0.40,5.40,,
-4075.497497,0.40,5.40,,
-4073.497253,0.40,5.40,,
-4071.497009,0.40,5.20,,
-4069.496765,0.40,5.40,,
-4067.496521,0.40,5.20,,
-4065.496276,0.40,5.40,,
-4063.496032,0.40,5.40,,
-4061.495788,0.40,5.40,,
-4059.495544,0.20,5.40,,
-4057.495300,0.20,5.40,,
-4055.495056,0.40,5.40,,
-4053.494811,0.40,5.40,,
-4051.494567,0.40,5.20,,
-4049.494323,0.40,5.40,,
-4047.494079,0.20,5.40,,
-4045.493835,0.40,5.40,,
-4043.493591,0.40,5.40,,
-4041.493346,0.40,5.40,,
-4039.493102,0.20,5.40,,
-4037.492858,0.40,5.20,,
-4035.492614,0.40,5.40,,
-4033.492370,0.40,5.40,,
-4031.492126,0.40,5.40,,
-4029.491881,0.20,5.20,,
-4027.491637,0.20,5.40,,
-4025.491393,0.40,5.40,,
-4023.491149,0.40,5.40,,
-4021.490905,0.40,5.40,,
-4019.490660,0.40,5.40,,
-4017.490416,0.40,5.40,,
-4015.490172,0.40,5.40,,
-4013.489928,0.20,5.40,,
-4011.489684,0.40,5.40,,
-4009.489440,0.40,5.40,,
-4007.489195,0.20,5.20,,
-4005.488951,0.20,5.40,,
-4003.488707,0.40,5.40,,
-4001.488463,0.40,5.40,,
-3999.488219,0.40,5.40,,
-3997.487975,0.40,5.40,,
-3995.487730,0.40,5.40,,
-3993.487486,0.40,5.40,,
-3991.487242,5.80,0.20,,
-3989.486998,5.60,0.40,,
-3987.486754,5.60,0.40,,
-3985.486510,5.60,0.40,,
-3983.486265,5.60,0.20,,
-3981.486021,5.60,0.40,,
-3979.485777,5.60,0.40,,
-3977.485533,5.60,0.20,,
-3975.485289,5.60,0.40,,
-3973.485045,5.60,0.40,,
-3971.484800,5.60,0.40,,
-3969.484556,5.40,0.40,,
-3967.484312,5.60,0.40,,
-3965.484068,5.60,0.40,,
-3963.483824,5.40,0.40,,
-3961.483580,5.60,0.40,,
-3959.483335,5.60,0.40,,
-3957.483091,5.60,0.40,,
-3955.482847,5.60,0.40,,
-3953.482603,5.40,0.40,,
-3951.482359,5.60,0.40,,
-3949.482115,5.60,0.20,,
-3947.481870,5.60,0.40,,
-3945.481626,5.60,0.40,,
-3943.481382,5.40,0.20,,
-3941.481138,5.60,0.20,,
-3939.480894,5.60,0.40,,
-3937.480649,5.60,0.40,,
-3935.480405,5.40,0.40,,
-3933.480161,5.40,0.40,,
-3931.479917,5.60,0.40,,
-3929.479673,5.60,0.40,,
-3927.479429,5.60,0.40,,
-3925.479184,5.60,0.40,,
-3923.478940,5.40,0.40,,
-3921.478696,5.40,0.40,,
-3919.478452,5.60,0.40,,
-3917.478208,5.60,0.40,,
-3915.477964,5.60,0.40,,
-3913.477719,5.60,0.40,,
-3911.477475,5.40,0.40,,
-3909.477231,5.40,0.40,,
-3907.476987,5.60,0.40,,
-3905.476743,5.60,0.40,,
-3903.476499,5.60,0.40,,
-3901.476254,5.40,0.40,,
-3899.476010,5.40,0.40,,
-3897.475766,5.60,0.40,,
-3895.475522,5.60,0.40,,
-3893.475278,5.60,0.40,,
-3891.475034,5.60,0.40,,
-3889.474789,5.60,0.40,,
-3887.474545,5.60,0.20,,
-3885.474301,5.60,0.40,,
-3883.474057,5.40,0.40,,
-3881.473813,5.60,0.40,,
-3879.473569,5.60,0.40,,
-3877.473324,5.40,0.40,,
-3875.473080,5.60,0.40,,
-3873.472836,5.60,0.40,,
-3871.472592,5.40,0.40,,
-3869.472348,5.60,0.40,,
-3867.472104,5.60,0.40,,
-3865.471859,5.60,0.40,,
-3863.471615,5.60,0.40,,
-3861.471371,5.60,0.40,,
-3859.471127,5.60,0.40,,
-3857.470883,5.60,0.40,,
-3855.470639,5.60,0.40,,
-3853.470394,5.60,0.40,,
-3851.470150,5.60,0.40,,
-3849.469906,5.60,0.40,,
-3847.469662,5.60,0.20,,
-3845.469418,5.60,0.40,,
-3843.469173,5.60,0.40,,
-3841.468929,5.40,0.40,,
-3839.468685,5.40,0.40,,
-3837.468441,5.60,0.40,,
-3835.468197,5.40,0.40,,
-3833.467953,5.60,0.40,,
-3831.467708,5.60,0.40,,
-3829.467464,5.60,0.40,,
-3827.467220,5.60,0.40,,
-3825.466976,5.40,0.40,,
-3823.466732,5.60,0.40,,
-3821.466488,5.60,0.40,,
-3819.466243,5.60,0.20,,
-3817.465999,5.60,0.40,,
-3815.465755,5.60,0.40,,
-3813.465511,5.40,0.40,,
-3811.465267,5.60,0.40,,
-3809.465023,5.60,0.40,,
-3807.464778,5.60,0.40,,
-3805.464534,5.60,0.40,,
-3803.464290,5.60,0.40,,
-3801.464046,5.60,0.40,,
-3799.463802,5.60,0.40,,
-3797.463558,5.60,0.40,,
-3795.463313,5.60,0.40,,
-3793.463069,5.60,0.40,,
-3791.462825,5.40,0.40,,
-3789.462581,5.60,0.40,,
-3787.462337,5.60,0.40,,
-3785.462093,5.60,0.20,,
-3783.461848,5.60,0.20,,
-3781.461604,5.60,0.40,,
-3779.461360,5.60,0.40,,
-3777.461116,5.40,0.40,,
-3775.460872,5.60,0.40,,
-3773.460628,5.60,0.40,,
-3771.460383,5.60,0.40,,
-3769.460139,5.60,0.40,,
-3767.459895,5.60,0.40,,
-3765.459651,5.60,0.40,,
-3763.459407,5.40,0.40,,
-3761.459162,5.60,0.40,,
-3759.458918,5.40,0.40,,
-3757.458674,5.60,0.40,,
-3755.458430,5.40,0.40,,
-3753.458186,5.60,0.40,,
-3751.457942,5.60,0.40,,
-3749.457697,5.60,0.40,,
-3747.457453,5.60,0.40,,
-3745.457209,5.60,0.20,,
-3743.456965,5.60,0.40,,
-3741.456721,5.60,0.40,,
-3739.456477,5.60,0.40,,
-3737.456232,5.60,0.40,,
-3735.455988,5.60,0.40,,
-3733.455744,5.60,0.40,,
-3731.455500,5.60,0.40,,
-3729.455256,5.60,0.40,,
-3727.455012,5.60,0.40,,
-3725.454767,5.40,0.40,,
-3723.454523,5.60,0.40,,
-3721.454279,5.60,0.40,,
-3719.454035,5.60,0.40,,
-3717.453791,5.60,0.40,,
-3715.453547,5.60,0.40,,
-3713.453302,5.60,0.40,,
-3711.453058,5.60,0.40,,
-3709.452814,5.40,0.40,,
-3707.452570,5.60,0.40,,
-3705.452326,5.60,0.40,,
-3703.452082,5.60,0.40,,
-3701.451837,5.60,0.40,,
-3699.451593,5.60,0.40,,
-3697.451349,5.60,0.40,,
-3695.451105,5.40,0.40,,
-3693.450861,5.60,0.40,,
-3691.450617,5.60,0.40,,
-3689.450372,5.40,0.40,,
-3687.450128,5.60,0.40,,
-3685.449884,5.60,0.40,,
-3683.449640,5.60,0.40,,
-3681.449396,5.60,0.40,,
-3679.449152,5.60,0.40,,
-3677.448907,5.60,0.40,,
-3675.448663,5.60,0.40,,
-3673.448419,5.60,0.40,,
-3671.448175,5.60,0.40,,
-3669.447931,5.40,0.40,,
-3667.447686,5.60,0.40,,
-3665.447442,5.60,0.40,,
-3663.447198,5.60,0.40,,
-3661.446954,5.60,0.40,,
-3659.446710,5.40,0.40,,
-3657.446466,5.40,0.40,,
-3655.446221,5.60,0.40,,
-3653.445977,5.60,0.40,,
-3651.445733,5.60,0.40,,
-3649.445489,5.60,0.40,,
-3647.445245,5.40,0.40,,
-3645.445001,5.60,0.40,,
-3643.444756,5.40,0.40,,
-3641.444512,5.40,0.40,,
-3639.444268,5.60,0.40,,
-3637.444024,5.60,0.40,,
-3635.443780,5.60,0.40,,
-3633.443536,5.40,0.40,,
-3631.443291,5.60,0.40,,
-3629.443047,5.60,0.40,,
-3627.442803,5.60,0.40,,
-3625.442559,5.60,0.40,,
-3623.442315,5.60,0.40,,
-3621.442071,5.60,0.60,,
-3619.441826,5.60,0.40,,
-3617.441582,5.60,0.40,,
-3615.441338,5.60,0.40,,
-3613.441094,5.60,0.40,,
-3611.440850,5.40,0.40,,
-3609.440606,5.40,0.40,,
-3607.440361,5.60,0.40,,
-3605.440117,5.60,0.40,,
-3603.439873,5.60,0.40,,
-3601.439629,5.60,0.40,,
-3599.439385,5.60,0.40,,
-3597.439141,5.60,0.40,,
-3595.438896,5.60,0.40,,
-3593.438652,5.60,0.40,,
-3591.438408,5.60,0.40,,
-3589.438164,5.60,0.40,,
-3587.437920,5.60,0.20,,
-3585.437675,5.60,0.40,,
-3583.437431,5.60,0.40,,
-3581.437187,5.60,0.40,,
-3579.436943,5.60,0.40,,
-3577.436699,5.60,0.40,,
-3575.436455,5.40,0.40,,
-3573.436210,5.60,0.40,,
-3571.435966,5.40,0.40,,
-3569.435722,5.40,0.40,,
-3567.435478,5.40,0.40,,
-3565.435234,5.60,0.40,,
-3563.434990,5.60,0.40,,
-3561.434745,5.40,0.20,,
-3559.434501,5.60,0.40,,
-3557.434257,5.40,0.40,,
-3555.434013,5.40,0.40,,
-3553.433769,5.40,0.40,,
-3551.433525,5.40,0.40,,
-3549.433280,5.60,0.40,,
-3547.433036,5.60,0.40,,
-3545.432792,5.60,0.40,,
-3543.432548,5.60,0.40,,
-3541.432304,5.60,0.40,,
-3539.432060,5.40,0.40,,
-3537.431815,5.60,0.40,,
-3535.431571,5.60,0.40,,
-3533.431327,5.60,0.40,,
-3531.431083,5.40,0.40,,
-3529.430839,5.60,0.40,,
-3527.430595,5.60,0.40,,
-3525.430350,5.60,0.40,,
-3523.430106,5.60,0.40,,
-3521.429862,5.40,0.40,,
-3519.429618,5.60,0.40,,
-3517.429374,5.60,0.40,,
-3515.429130,5.60,0.40,,
-3513.428885,5.60,0.40,,
-3511.428641,5.60,0.40,,
-3509.428397,5.60,0.40,,
-3507.428153,5.60,0.40,,
-3505.427909,5.60,0.40,,
-3503.427665,5.60,0.40,,
-3501.427420,5.60,0.40,,
-3499.427176,5.60,0.40,,
-3497.426932,5.60,0.40,,
-3495.426688,5.60,0.40,,
-3493.426444,5.60,0.20,,
-3491.426199,0.20,5.40,,
-3489.425955,0.20,5.40,,
-3487.425711,0.40,5.20,,
-3485.425467,0.40,5.40,,
-3483.425223,0.40,5.40,,
-3481.424979,0.40,5.40,,
-3479.424734,0.40,5.40,,
-3477.424490,0.40,5.40,,
-3475.424246,0.20,5.40,,
-3473.424002,0.40,5.40,,
-3471.423758,0.40,5.40,,
-3469.423514,0.40,5.40,,
-3467.423269,0.40,5.40,,
-3465.423025,0.40,5.40,,
-3463.422781,0.20,5.40,,
-3461.422537,0.40,5.40,,
-3459.422293,0.40,5.40,,
-3457.422049,0.20,5.40,,
-3455.421804,0.40,5.40,,
-3453.421560,0.40,5.40,,
-3451.421316,0.20,5.40,,
-3449.421072,0.40,5.40,,
-3447.420828,0.40,5.40,,
-3445.420584,0.40,5.40,,
-3443.420339,0.20,5.40,,
-3441.420095,0.20,5.40,,
-3439.419851,0.40,5.40,,
-3437.419607,0.40,5.40,,
-3435.419363,0.20,5.40,,
-3433.419119,0.40,5.40,,
-3431.418874,0.40,5.40,,
-3429.418630,0.40,5.40,,
-3427.418386,0.20,5.40,,
-3425.418142,0.40,5.40,,
-3423.417898,0.40,5.40,,
-3421.417654,0.20,5.40,,
-3419.417409,0.40,5.40,,
-3417.417165,0.40,5.40,,
-3415.416921,0.40,5.40,,
-3413.416677,0.40,5.40,,
-3411.416433,0.40,5.40,,
-3409.416188,0.40,5.40,,
-3407.415944,0.40,5.40,,
-3405.415700,0.40,5.40,,
-3403.415456,0.20,5.40,,
-3401.415212,0.40,5.40,,
-3399.414968,0.20,5.40,,
-3397.414723,0.40,5.40,,
-3395.414479,0.40,5.40,,
-3393.414235,0.40,5.40,,
-3391.413991,0.40,5.40,,
-3389.413747,0.40,5.40,,
-3387.413503,0.20,5.20,,
-3385.413258,0.40,5.40,,
-3383.413014,0.40,5.40,,
-3381.412770,0.40,5.40,,
-3379.412526,0.40,5.20,,
-3377.412282,0.20,5.40,,
-3375.412038,0.40,5.40,,
-3373.411793,0.40,5.40,,
-3371.411549,0.20,5.40,,
-3369.411305,0.40,5.40,,
-3367.411061,0.40,5.40,,
-3365.410817,0.40,5.40,,
-3363.410573,0.40,5.40,,
-3361.410328,0.40,5.40,,
-3359.410084,0.40,5.40,,
-3357.409840,0.40,5.40,,
-3355.409596,0.20,5.40,,
-3353.409352,0.40,5.40,,
-3351.409108,0.40,5.40,,
-3349.408863,0.20,5.40,,
-3347.408619,0.40,5.40,,
-3345.408375,0.40,5.40,,
-3343.408131,0.40,5.40,,
-3341.407887,0.20,5.20,,
-3339.407643,0.40,5.40,,
-3337.407398,0.40,5.40,,
-3335.407154,0.40,5.40,,
-3333.406910,0.20,5.40,,
-3331.406666,0.20,5.40,,
-3329.406422,0.40,5.40,,
-3327.406178,0.40,5.40,,
-3325.405933,0.40,5.40,,
-3323.405689,0.40,5.40,,
-3321.405445,0.40,5.40,,
-3319.405201,0.40,5.40,,
-3317.404957,0.40,5.40,,
-3315.404712,0.40,5.40,,
-3313.404468,0.40,5.40,,
-3311.404224,0.40,5.40,,
-3309.403980,0.40,5.40,,
-3307.403736,0.40,5.40,,
-3305.403492,0.40,5.40,,
-3303.403247,0.40,5.40,,
-3301.403003,0.40,5.20,,
-3299.402759,0.40,5.40,,
-3297.402515,0.40,5.40,,
-3295.402271,0.40,5.40,,
-3293.402027,0.20,5.40,,
-3291.401782,0.40,5.40,,
-3289.401538,0.40,5.20,,
-3287.401294,0.20,5.40,,
-3285.401050,0.40,5.40,,
-3283.400806,0.20,5.40,,
-3281.400562,0.40,5.40,,
-3279.400317,0.40,5.40,,
-3277.400073,0.20,5.40,,
-3275.399829,0.20,5.40,,
-3273.399585,0.20,5.40,,
-3271.399341,0.40,5.40,,
-3269.399097,0.20,5.20,,
-3267.398852,0.40,5.40,,
-3265.398608,0.20,5.40,,
-3263.398364,0.20,5.40,,
-3261.398120,0.40,5.40,,
-3259.397876,0.40,5.40,,
-3257.397632,0.40,5.40,,
-3255.397387,0.40,5.40,,
-3253.397143,0.40,5.40,,
-3251.396899,0.20,5.20,,
-3249.396655,0.40,5.40,,
-3247.396411,0.40,5.40,,
-3245.396167,0.20,5.40,,
-3243.395922,0.40,5.40,,
-3241.395678,0.40,5.40,,
-3239.395434,0.20,5.40,,
-3237.395190,0.40,5.40,,
-3235.394946,0.20,5.40,,
-3233.394702,0.40,5.40,,
-3231.394457,0.40,5.40,,
-3229.394213,0.40,5.40,,
-3227.393969,0.40,5.40,,
-3225.393725,0.40,5.40,,
-3223.393481,0.40,5.40,,
-3221.393236,0.40,5.40,,
-3219.392992,0.40,5.40,,
-3217.392748,0.40,5.40,,
-3215.392504,0.40,5.40,,
-3213.392260,0.40,5.40,,
-3211.392016,0.40,5.40,,
-3209.391771,0.40,5.40,,
-3207.391527,0.40,5.20,,
-3205.391283,0.40,5.40,,
-3203.391039,0.20,5.40,,
-3201.390795,0.40,5.40,,
-3199.390551,0.40,5.40,,
-3197.390306,0.20,5.40,,
-3195.390062,0.40,5.40,,
-3193.389818,0.40,5.40,,
-3191.389574,0.20,5.40,,
-3189.389330,0.40,5.40,,
-3187.389086,0.40,5.40,,
-3185.388841,0.40,5.40,,
-3183.388597,0.20,5.40,,
-3181.388353,0.40,5.40,,
-3179.388109,0.40,5.40,,
-3177.387865,0.20,5.40,,
-3175.387621,0.40,5.40,,
-3173.387376,0.20,5.20,,
-3171.387132,0.40,5.40,,
-3169.386888,0.40,5.40,,
-3167.386644,0.40,5.40,,
-3165.386400,0.40,5.20,,
-3163.386156,0.40,5.40,,
-3161.385911,0.40,5.40,,
-3159.385667,0.20,5.40,,
-3157.385423,0.40,5.40,,
-3155.385179,0.40,5.40,,
-3153.384935,0.40,5.40,,
-3151.384691,0.20,5.40,,
-3149.384446,0.40,5.40,,
-3147.384202,0.40,5.40,,
-3145.383958,0.40,5.40,,
-3143.383714,0.20,5.40,,
-3141.383470,0.40,5.40,,
-3139.383225,0.40,5.40,,
-3137.382981,0.40,5.40,,
-3135.382737,0.20,5.40,,
-3133.382493,0.40,5.40,,
-3131.382249,0.40,5.20,,
-3129.382005,0.40,5.40,,
-3127.381760,0.20,5.40,,
-3125.381516,0.40,5.40,,
-3123.381272,0.40,5.40,,
-3121.381028,0.20,5.40,,
-3119.380784,0.40,5.40,,
-3117.380540,0.20,5.40,,
-3115.380295,0.40,5.40,,
-3113.380051,0.20,5.40,,
-3111.379807,0.40,5.40,,
-3109.379563,0.20,5.40,,
-3107.379319,0.40,5.40,,
-3105.379075,0.40,5.40,,
-3103.378830,0.40,5.40,,
-3101.378586,0.40,5.40,,
-3099.378342,0.20,5.40,,
-3097.378098,0.20,5.40,,
-3095.377854,0.40,5.40,,
-3093.377610,0.40,5.40,,
-3091.377365,0.40,5.20,,
-3089.377121,0.20,5.40,,
-3087.376877,0.40,5.40,,
-3085.376633,0.40,5.40,,
-3083.376389,0.40,5.40,,
-3081.376145,0.40,5.40,,
-3079.375900,0.20,5.40,,
-3077.375656,0.20,5.40,,
-3075.375412,0.20,5.40,,
-3073.375168,0.40,5.40,,
-3071.374924,0.40,5.40,,
-3069.374680,0.40,5.20,,
-3067.374435,0.40,5.40,,
-3065.374191,0.20,5.40,,
-3063.373947,0.40,5.40,,
-3061.373703,0.40,5.40,,
-3059.373459,0.20,5.40,,
-3057.373215,0.20,5.40,,
-3055.372970,0.40,5.40,,
-3053.372726,0.40,5.40,,
-3051.372482,0.40,5.40,,
-3049.372238,0.20,5.40,,
-3047.371994,0.40,5.40,,
-3045.371749,0.20,5.40,,
-3043.371505,0.40,5.40,,
-3041.371261,0.40,5.40,,
-3039.371017,0.20,5.40,,
-3037.370773,0.40,5.40,,
-3035.370529,0.40,5.40,,
-3033.370284,0.40,5.40,,
-3031.370040,0.40,5.40,,
-3029.369796,0.20,5.40,,
-3027.369552,0.40,5.40,,
-3025.369308,0.40,5.40,,
-3023.369064,0.40,5.40,,
-3021.368819,0.40,5.40,,
-3019.368575,0.40,5.40,,
-3017.368331,0.40,5.40,,
-3015.368087,0.20,5.40,,
-3013.367843,0.40,5.40,,
-3011.367599,0.40,5.40,,
-3009.367354,0.40,5.20,,
-3007.367110,0.40,5.40,,
-3005.366866,0.20,5.40,,
-3003.366622,0.40,5.40,,
-3001.366378,0.20,5.40,,
-2999.366134,0.40,5.40,,
-2997.365889,0.40,5.40,,
-2995.365645,0.40,5.40,,
-2993.365401,0.40,5.40,,
-2991.365157,5.80,0.20,,
-2989.364913,5.60,0.40,,
-2987.364669,5.60,0.40,,
-2985.364424,5.60,0.40,,
-2983.364180,5.60,0.40,,
-2981.363936,5.60,0.40,,
-2979.363692,5.60,0.40,,
-2977.363448,5.60,0.40,,
-2975.363204,5.40,0.40,,
-2973.362959,5.60,0.40,,
-2971.362715,5.60,0.40,,
-2969.362471,5.60,0.40,,
-2967.362227,5.40,0.40,,
-2965.361983,5.40,0.40,,
-2963.361738,5.60,0.40,,
-2961.361494,5.40,0.40,,
-2959.361250,5.40,0.40,,
-2957.361006,5.40,0.40,,
-2955.360762,5.60,0.40,,
-2953.360518,5.60,0.40,,
-2951.360273,5.60,0.40,,
-2949.360029,5.60,0.40,,
-2947.359785,5.60,0.40,,
-2945.359541,5.60,0.20,,
-2943.359297,5.60,0.40,,
-2941.359053,5.60,0.40,,
-2939.358808,5.60,0.40,,
-2937.358564,5.60,0.40,,
-2935.358320,5.40,0.40,,
-2933.358076,5.60,0.40,,
-2931.357832,5.40,0.40,,
-2929.357588,5.60,0.40,,
-2927.357343,5.60,0.40,,
-2925.357099,5.60,0.40,,
-2923.356855,5.40,0.40,,
-2921.356611,5.40,0.20,,
-2919.356367,5.60,0.40,,
-2917.356123,5.40,0.40,,
-2915.355878,5.60,0.40,,
-2913.355634,5.40,0.20,,
-2911.355390,5.40,0.40,,
-2909.355146,5.40,0.40,,
-2907.354902,5.60,0.40,,
-2905.354658,5.60,0.40,,
-2903.354413,5.60,0.40,,
-2901.354169,5.40,0.40,,
-2899.353925,5.40,0.40,,
-2897.353681,5.60,0.40,,
-2895.353437,5.60,0.40,,
-2893.353193,5.60,0.40,,
-2891.352948,5.60,0.40,,
-2889.352704,5.60,0.40,,
-2887.352460,5.60,0.40,,
-2885.352216,5.60,0.40,,
-2883.351972,5.60,0.40,,
-2881.351728,5.60,0.40,,
-2879.351483,5.60,0.40,,
-2877.351239,5.60,0.40,,
-2875.350995,5.40,0.40,,
-2873.350751,5.60,0.40,,
-2871.350507,5.60,0.40,,
-2869.350262,5.40,0.40,,
-2867.350018,5.60,0.40,,
-2865.349774,5.40,0.40,,
-2863.349530,5.60,0.40,,
-2861.349286,5.60,0.40,,
-2859.349042,5.60,0.40,,
-2857.348797,5.60,0.40,,
-2855.348553,5.60,0.40,,
-2853.348309,5.60,0.40,,
-2851.348065,5.60,0.40,,
-2849.347821,5.60,0.40,,
-2847.347577,5.60,0.40,,
-2845.347332,5.60,0.40,,
-2843.347088,5.60,0.40,,
-2841.346844,5.60,0.40,,
-2839.346600,5.60,0.40,,
-2837.346356,5.60,0.40,,
-2835.346112,5.60,0.40,,
-2833.345867,5.60,0.40,,
-2831.345623,5.60,0.40,,
-2829.345379,5.40,0.40,,
-2827.345135,5.60,0.40,,
-2825.344891,5.60,0.40,,
-2823.344647,5.40,0.40,,
-2821.344402,5.60,0.40,,
-2819.344158,5.60,0.40,,
-2817.343914,5.60,0.40,,
-2815.343670,5.40,0.40,,
-2813.343426,5.60,0.40,,
-2811.343182,5.40,0.40,,
-2809.342937,5.60,0.40,,
-2807.342693,5.60,0.40,,
-2805.342449,5.60,0.40,,
-2803.342205,5.40,0.40,,
-2801.341961,5.60,0.40,,
-2799.341717,5.40,0.40,,
-2797.341472,5.60,0.40,,
-2795.341228,5.60,0.40,,
-2793.340984,5.60,0.40,,
-2791.340740,5.60,0.40,,
-2789.340496,5.60,0.40,,
-2787.340251,5.60,0.40,,
-2785.340007,5.60,0.20,,
-2783.339763,5.40,0.40,,
-2781.339519,5.60,0.20,,
-2779.339275,5.40,0.40,,
-2777.339031,5.60,0.40,,
-2775.338786,5.60,0.40,,
-2773.338542,5.80,0.40,,
-2771.338298,5.60,0.40,,
-2769.338054,5.60,0.40,,
-2767.337810,5.60,0.40,,
-2765.337566,5.60,0.40,,
-2763.337321,5.60,0.40,,
-2761.337077,5.60,0.40,,
-2759.336833,5.60,0.40,,
-2757.336589,5.40,0.40,,
-2755.336345,5.40,0.40,,
-2753.336101,5.60,0.40,,
-2751.335856,5.60,0.40,,
-2749.335612,5.60,0.40,,
-2747.335368,5.40,0.40,,
-2745.335124,5.40,0.40,,
-2743.334880,5.60,0.40,,
-2741.334636,5.40,0.40,,
-2739.334391,5.60,0.20,,
-2737.334147,5.60,0.40,,
-2735.333903,5.60,0.40,,
-2733.333659,5.60,0.40,,
-2731.333415,5.40,0.40,,
-2729.333171,5.60,0.40,,
-2727.332926,5.60,0.20,,
-2725.332682,5.60,0.40,,
-2723.332438,5.60,0.40,,
-2721.332194,5.60,0.40,,
-2719.331950,5.40,0.40,,
-2717.331706,5.60,0.40,,
-2715.331461,5.60,0.40,,
-2713.331217,5.60,0.40,,
-2711.330973,5.40,0.40,,
-2709.330729,5.60,0.40,,
-2707.330485,5.40,0.40,,
-2705.330241,5.40,0.40,,
-2703.329996,5.60,0.40,,
-2701.329752,5.60,0.40,,
-2699.329508,5.60,0.40,,
-2697.329264,5.60,0.40,,
-2695.329020,5.60,0.40,,
-2693.328775,5.60,0.40,,
-2691.328531,5.60,0.40,,
-2689.328287,5.60,0.40,,
-2687.328043,5.60,0.40,,
-2685.327799,5.60,0.40,,
-2683.327555,5.60,0.40,,
-2681.327310,5.60,0.40,,
-2679.327066,5.60,0.40,,
-2677.326822,5.60,0.40,,
-2675.326578,5.60,0.40,,
-2673.326334,5.60,0.40,,
-2671.326090,5.40,0.40,,
-2669.325845,5.80,0.40,,
-2667.325601,5.60,0.40,,
-2665.325357,5.60,0.40,,
-2663.325113,5.60,0.40,,
-2661.324869,5.60,0.40,,
-2659.324625,5.60,0.40,,
-2657.324380,5.60,0.40,,
-2655.324136,5.60,0.40,,
-2653.323892,5.60,0.40,,
-2651.323648,5.60,0.40,,
-2649.323404,5.60,0.40,,
-2647.323160,5.60,0.40,,
-2645.322915,5.60,0.40,,
-2643.322671,5.60,0.40,,
-2641.322427,5.60,0.40,,
-2639.322183,5.40,0.40,,
-2637.321939,5.60,0.40,,
-2635.321695,5.60,0.40,,
-2633.321450,5.60,0.40,,
-2631.321206,5.60,0.40,,
-2629.320962,5.60,0.40,,
-2627.320718,5.60,0.40,,
-2625.320474,5.60,0.40,,
-2623.320230,5.60,0.40,,
-2621.319985,5.60,0.40,,
-2619.319741,5.60,0.40,,
