Column 1,Column 2,Column 3,Column 4,Column 5
X,CH 1,CH 2,Start,Increment
µs, V, V,-3.000000e-03,5.000000e-06
-4471.545843,-4.80,5.40,,
-4469.545599,-4.60,5.40,,
-4467.545355,-4.60,5.40,,
-4465.545110,-4.60,5.40,,
-4463.544866,-4.60,5.40,,
-4461.544622,-4.60,5.40,,
-4459.544378,-4.40,5.40,,
-4457.544134,-4.60,5.40,,
-4455.543890,-4.60,5.40,,
-4453.543645,-4.60,5.40,,
-4451.543401,-4.60,5.40,,
-4449.543157,-4.60,5.40,,
-4447.542913,-4.60,5.40,,
-4445.542669,-4.60,5.40,,
-4443.542425,-4.60,5.40,,
-4441.542180,-4.60,5.40,,
-4439.541936,-4.60,5.40,,
-4437.541692,-4.60,5.40,,
-4435.541448,-4.60,5.20,,
-4433.541204,-4.60,5.20,,
-4431.540960,-4.60,5.20,,
-4429.540715,-4.60,5.40,,
-4427.540471,-4.60,5.20,,
-4425.540227,-4.60,5.20,,
-4423.539983,-4.60,5.40,,
-4421.539739,-4.60,5.20,,
-4419.539495,-4.60,5.40,,
-4417.539250,-4.60,5.40,,
-4415.539006,-4.60,5.20,,
-4413.538762,-4.60,5.40,,
-4411.538518,-4.60,5.40,,
-4409.538274,-4.60,5.40,,
-4407.538030,-4.80,5.40,,
-4405.537785,-4.60,5.40,,
-4403.537541,-4.60,5.40,,
-4401.537297,-4.60,5.40,,
-4399.537053,-4.60,5.40,,
-4397.536809,-4.60,5.40,,
-4395.536565,-4.60,5.20,,
-4393.536320,-4.60,5.20,,
-4391.536076,-4.60,5.20,,
-4389.535832,-4.60,5.20,,
-4387.535588,-4.60,5.20,,
-4385.535344,-4.80,5.20,,
-4383.535099,-4.60,5.40,,
-4381.534855,-4.60,5.20,,
-4379.534611,-4.60,5.20,,
-4377.534367,-4.60,5.40,,
-4375.534123,-4.60,5.40,,
-4373.533879,-4.60,5.20,,
-4371.533634,-4.60,5.40,,
-4369.533390,-4.60,5.20,,
-4367.533146,-4.60,5.20,,
-4365.532902,-4.60,5.20,,
-4363.532658,-4.60,5.20,,
-4361.532414,-4.60,5.20,,
-4359.532169,-4.60,5.20,,
-4357.531925,-4.60,5.40,,
-4355.531681,-4.60,5.40,,
-4353.531437,-4.60,5.20,,
-4351.531193,-4.60,5.20,,
-4349.530949,-4.60,5.40,,
-4347.530704,-4.60,5.40,,
-4345.530460,-4.60,5.20,,
-4343.530216,-4.60,5.40,,
-4341.529972,-4.60,5.00,,
-4339.529728,-4.60,5.20,,
-4337.529484,-4.60,5.20,,
-4335.529239,-4.60,5.20,,
-4333.528995,-4.60,5.20,,
-4331.528751,-4.60,5.20,,
-4329.528507,-4.60,5.20,,
-4327.528263,-4.60,5.20,,
-4325.528019,-4.60,5.20,,
-4323.527774,-4.60,5.20,,
-4321.527530,-4.60,5.20,,
-4319.527286,-4.60,5.20,,
-4317.527042,-4.60,5.20,,
-4315.526798,-4.60,5.20,,
-4313.526554,-4.80,5.00,,
-4311.526309,-4.60,5.20,,
-4309.526065,-4.60,5.20,,
-4307.525821,-4.60,5.40,,
-4305.525577,-4.60,5.20,,
-4303.525333,-4.60,5.00,,
-4301.525089,-4.60,5.20,,
-4299.524844,-4.60,5.20,,
-4297.524600,-4.60,5.20,,
-4295.524356,-4.60,5.20,,
-4293.524112,-4.80,5.20,,
-4291.523868,-4.60,5.20,,
-4289.523623,-4.60,5.20,,
-4287.523379,-4.60,5.20,,
-4285.523135,-4.60,5.20,,
-4283.522891,-4.60,5.00,,
-4281.522647,-4.60,5.20,,
-4279.522403,-4.60,5.20,,
-4277.522158,-4.60,5.20,,
-4275.521914,-4.60,5.20,,
-4273.521670,-4.60,5.00,,
-4271.521426,-4.60,5.20,,
-4269.521182,-4.60,5.20,,
-4267.520938,-4.60,5.00,,
-4265.520693,-4.60,5.20,,
-4263.520449,-4.60,5.20,,
-4261.520205,-4.60,5.00,,
-4259.519961,-4.60,5.20,,
-4257.519717,-4.60,5.20,,
-4255.519473,-4.60,5.20,,
-4253.519228,-4.60,5.20,,
-4251.518984,-4.60,5.20,,
-4249.518740,-4.60,5.00,,
-4247.518496,-4.60,5.20,,
-4245.518252,-4.60,5.00,,
-4243.518008,-4.60,5.00,,
-4241.517763,-4.80,5.20,,
-4239.517519,-4.60,5.20,,
-4237.517275,-4.60,5.20,,
-4235.517031,-4.60,5.20,,
-4233.516787,-4.60,5.00,,
-4231.516543,-4.40,5.00,,
-4229.516298,-4.60,5.00,,
-4227.516054,-4.60,5.00,,
-4225.515810,-4.60,5.00,,
-4223.515566,-4.60,5.00,,
-4221.515322,-4.60,5.00,,
-4219.515078,-4.60,5.00,,
-4217.514833,-4.60,5.00,,
-4215.514589,-4.60,5.00,,
-4213.514345,-4.60,5.00,,
-4211.514101,-4.60,5.00,,
-4209.513857,-4.60,5.00,,
-4207.513613,-4.60,5.00,,
-4205.513368,-4.60,5.20,,
-4203.513124,-4.60,5.00,,
-4201.512880,-4.60,5.00,,
-4199.512636,-4.60,5.00,,
-4197.512392,-4.60,5.00,,
-4195.512147,-4.60,5.00,,
-4193.511903,-4.60,5.00,,
-4191.511659,-4.60,5.00,,
-4189.511415,-4.60,5.00,,
-4187.511171,-4.60,5.00,,
-4185.510927,-4.60,5.00,,
-4183.510682,-4.60,5.00,,
-4181.510438,-4.60,5.00,,
-4179.510194,-4.60,5.00,,
-4177.509950,-4.60,5.00,,
-4175.509706,-4.60,5.00,,
-4173.509462,-4.60,5.00,,
-4171.509217,-4.60,5.00,,
-4169.508973,-4.60,5.00,,
-4167.508729,-4.60,5.00,,
-4165.508485,-4.60,5.00,,
-4163.508241,-4.60,5.00,,
-4161.507997,-4.60,5.00,,
-4159.507752,-4.60,5.00,,
-4157.507508,-4.60,5.00,,
-4155.507264,-4.60,5.00,,
-4153.507020,-4.60,5.00,,
-4151.506776,-4.60,5.00,,
-4149.506532,-4.60,5.00,,
-4147.506287,-4.60,5.00,,
-4145.506043,-4.60,5.00,,
-4143.505799,-4.60,5.00,,
-4141.505555,-4.60,5.00,,
-4139.505311,-4.60,5.00,,
-4137.505067,-4.60,5.00,,
-4135.504822,-4.60,5.00,,
-4133.504578,-4.60,5.00,,
-4131.504334,-4.60,5.00,,
-4129.504090,-4.60,5.00,,
-4127.503846,-4.60,5.00,,
-4125.503602,-4.60,5.00,,
-4123.503357,-4.60,5.00,,
-4121.503113,-4.60,5.00,,
-4119.502869,-4.60,5.00,,
-4117.502625,-4.60,5.00,,
-4115.502381,-4.60,5.00,,
-4113.502136,-4.60,5.00,,
-4111.501892,-4.60,5.00,,
-4109.501648,-4.60,5.00,,
-4107.501404,-4.60,5.00,,
-4105.501160,-4.60,5.00,,
-4103.500916,-4.60,5.00,,
-4101.500671,-4.60,5.00,,
-4099.500427,-4.60,5.00,,
-4097.500183,-4.60,5.00,,
-4095.499939,-4.60,5.00,,
-4093.499695,-4.60,5.00,,
-4091.499451,-4.60,5.00,,
-4089.499206,-4.60,5.00,,
-4087.498962,-4.60,5.00,,
-4085.498718,-4.60,5.00,,
-4083.498474,-4.60,5.00,,
-4081.498230,-4.60,5.00,,
-4079.497986,-4.60,5.00,,
-4077.497741,-4.60,5.00,,
-4075.497497,-4.60,5.00,,
-4073.497253,-4.60,5.00,,
-4071.497009,-4.60,5.00,,
-4069.496765,-4.60,5.00,,
-4067.496521,-4.60,5.00,,
-4065.496276,-4.60,5.00,,
-4063.496032,-4.60,5.00,,
-4061.495788,-4.60,5.00,,
-4059.495544,-4.60,5.00,,
-4057.495300,-4.60,5.00,,
-4055.495056,-4.60,5.00,,
-4053.494811,-4.60,5.00,,
-4051.494567,-4.60,5.00,,
-4049.494323,-4.60,4.80,,
-4047.494079,-4.60,5.00,,
-4045.493835,-4.60,5.00,,
-4043.493591,-4.60,5.00,,
-4041.493346,-4.60,5.00,,
-4039.493102,-4.60,5.00,,
-4037.492858,-4.60,5.00,,
-4035.492614,-4.60,5.00,,
-4033.492370,-4.60,5.00,,
-4031.492126,-4.60,5.00,,
-4029.491881,-4.60,4.80,,
-4027.491637,-4.60,4.80,,
-4025.491393,-4.60,5.00,,
-4023.491149,-4.60,5.00,,
-4021.490905,-4.60,5.00,,
-4019.490660,-4.60,5.00,,
-4017.490416,-4.60,5.00,,
-4015.490172,-4.60,5.00,,
-4013.489928,-4.60,5.00,,
-4011.489684,-4.60,5.00,,
-4009.489440,-4.60,5.00,,
-4007.489195,-4.60,4.80,,
-4005.488951,-4.60,4.80,,
-4003.488707,-4.60,5.00,,
-4001.488463,-4.60,4.80,,
-3999.488219,-4.60,5.00,,
-3997.487975,-4.60,4.80,,
-3995.487730,-4.60,5.00,,
-3993.487486,-4.60,4.80,,
-3991.487242,6.00,-4.40,,
-3989.486998,5.80,-4.20,,
-3987.486754,5.60,-4.20,,
-3985.486510,5.80,-4.20,,
-3983.486265,5.60,-4.20,,
-3981.486021,5.60,-4.20,,
-3979.485777,5.60,-4.20,,
-3977.485533,5.60,-4.20,,
-3975.485289,5.60,-4.20,,
-3973.485045,5.60,-4.20,,
-3971.484800,5.60,-4.20,,
-3969.484556,5.60,-4.20,,
-3967.484312,5.60,-4.20,,
-3965.484068,5.60,-4.20,,
-3963.483824,5.60,-4.20,,
-3961.483580,5.80,-4.20,,
-3959.483335,5.60,-4.20,,
-3957.483091,5.60,-4.20,,
-3955.482847,5.60,-4.20,,
-3953.482603,5.60,-4.20,,
-3951.482359,5.60,-4.20,,
-3949.482115,5.60,-4.20,,
-3947.481870,5.40,-4.20,,
-3945.481626,5.60,-4.20,,
-3943.481382,5.60,-4.20,,
-3941.481138,5.60,-4.20,,
-3939.480894,5.60,-4.20,,
-3937.480649,5.60,-4.20,,
-3935.480405,5.60,-4.20,,
-3933.480161,5.60,-4.20,,
-3931.479917,5.60,-4.20,,
-3929.479673,5.40,-4.20,,
-3927.479429,5.60,-4.20,,
-3925.479184,5.60,-4.20,,
-3923.478940,5.60,-4.20,,
-3921.478696,5.60,-4.20,,
-3919.478452,5.60,-4.00,,
-3917.478208,5.60,-4.00,,
-3915.477964,5.60,-4.20,,
-3913.477719,5.60,-4.20,,
-3911.477475,5.60,-4.40,,
-3909.477231,5.60,-4.20,,
-3907.476987,5.60,-4.20,,
-3905.476743,5.60,-4.20,,
-3903.476499,5.60,-4.20,,
-3901.476254,5.60,-4.20,,
-3899.476010,5.60,-4.00,,
-3897.475766,5.60,-4.20,,
-3895.475522,5.60,-4.00,,
-3893.475278,5.60,-4.20,,
-3891.475034,5.60,-4.20,,
-3889.474789,5.60,-4.20,,
-3887.474545,5.60,-4.20,,
-3885.474301,5.60,-4.20,,
-3883.474057,5.60,-4.20,,
-3881.473813,5.40,-4.00,,
-3879.473569,5.60,-4.20,,
-3877.473324,5.60,-4.20,,
-3875.473080,5.60,-4.20,,
-3873.472836,5.60,-4.20,,
-3871.472592,5.60,-4.20,,
-3869.472348,5.60,-4.00,,
-3867.472104,5.60,-4.20,,
-3865.471859,5.60,-4.20,,
-3863.471615,5.60,-4.00,,
-3861.471371,5.60,-4.20,,
-3859.471127,5.60,-4.20,,
-3857.470883,5.60,-4.20,,
-3855.470639,5.60,-4.20,,
-3853.470394,5.60,-4.00,,
-3851.470150,5.60,-4.20,,
-3849.469906,5.60,-4.20,,
-3847.469662,5.60,-4.00,,
-3845.469418,5.60,-4.20,,
-3843.469173,5.80,-4.20,,
-3841.468929,5.60,-4.20,,
-3839.468685,5.60,-4.20,,
-3837.468441,5.60,-4.20,,
-3835.468197,5.60,-4.20,,
-3833.467953,5.60,-4.20,,
-3831.467708,5.60,-4.20,,
-3829.467464,5.60,-4.20,,
-3827.467220,5.60,-4.20,,
-3825.466976,5.60,-4.20,,
-3823.466732,5.60,-4.20,,
-3821.466488,5.60,-4.20,,
-3819.466243,5.60,-4.20,,
-3817.465999,5.60,-4.00,,
-3815.465755,5.60,-4.20,,
-3813.465511,5.40,-4.20,,
-3811.465267,5.60,-4.00,,
-3809.465023,5.60,-4.00,,
-3807.464778,5.60,-4.20,,
-3805.464534,5.60,-4.20,,
-3803.464290,5.60,-4.00,,
-3801.464046,5.60,-4.00,,
-3799.463802,5.60,-4.00,,
-3797.463558,5.60,-4.00,,
-3795.463313,5.60,-4.20,,
-3793.463069,5.60,-4.20,,
-3791.462825,5.60,-4.20,,
-3789.462581,5.60,-4.20,,
-3787.462337,5.60,-4.00,,
-3785.462093,5.60,-4.20,,
-3783.461848,5.60,-4.20,,
-3781.461604,5.60,-4.20,,
-3779.461360,5.60,-4.20,,
-3777.461116,5.40,-4.20,,
-3775.460872,5.60,-4.20,,
-3773.460628,5.60,-4.20,,
-3771.460383,5.60,-4.20,,
-3769.460139,5.60,-4.20,,
-3767.459895,5.60,-4.20,,
-3765.459651,5.60,-4.20,,
-3763.459407,5.60,-4.00,,
-3761.459162,5.60,-4.20,,
-3759.458918,5.60,-4.20,,
-3757.458674,5.60,-4.20,,
-3755.458430,5.60,-4.20,,
-3753.458186,5.60,-4.20,,
-3751.457942,5.60,-4.20,,
-3749.457697,5.60,-4.00,,
-3747.457453,5.60,-4.20,,
-3745.457209,5.60,-4.20,,
-3743.456965,5.60,-4.20,,
-3741.456721,5.60,-4.20,,
-3739.456477,5.60,-4.20,,
-3737.456232,5.60,-4.20,,
-3735.455988,5.60,-4.20,,
-3733.455744,5.60,-4.20,,
-3731.455500,5.60,-4.20,,
-3729.455256,5.60,-4.20,,
-3727.455012,5.60,-4.20,,
-3725.454767,5.60,-4.20,,
-3723.454523,5.60,-4.00,,
-3721.454279,5.60,-4.20,,
-3719.454035,5.60,-4.00,,
-3717.453791,5.60,-4.20,,
-3715.453547,5.60,-4.20,,
-3713.453302,5.60,-4.20,,
-3711.453058,5.60,-4.00,,
-3709.452814,5.60,-4.20,,
-3707.452570,5.40,-4.20,,
-3705.452326,5.60,-4.20,,
-3703.452082,5.60,-4.20,,
-3701.451837,5.60,-4.20,,
-3699.451593,5.60,-4.20,,
-3697.451349,5.60,-4.20,,
-3695.451105,5.60,-4.20,,
-3693.450861,5.60,-4.20,,
-3691.450617,5.60,-4.20,,
-3689.450372,5.60,-4.20,,
-3687.450128,5.60,-4.20,,
-3685.449884,5.60,-4.20,,
-3683.449640,5.60,-4.20,,
-3681.449396,5.60,-4.00,,
-3679.449152,5.60,-4.00,,
-3677.448907,5.60,-4.20,,
-3675.448663,5.60,-4.20,,
-3673.448419,5.60,-4.20,,
-3671.448175,5.60,-4.20,,
-3669.447931,5.60,-4.20,,
-3667.447686,5.60,-4.20,,
-3665.447442,5.60,-4.20,,
-3663.447198,5.60,-4.20,,
-3661.446954,5.60,-4.00,,
-3659.446710,5.60,-4.20,,
-3657.446466,5.60,-4.00,,
-3655.446221,5.60,-4.20,,
-3653.445977,5.60,-4.20,,
-3651.445733,5.60,-4.20,,
-3649.445489,5.60,-4.20,,
-3647.445245,5.60,-4.20,,
-3645.445001,5.60,-4.20,,
-3643.444756,5.60,-4.20,,
-3641.444512,5.60,-4.20,,
-3639.444268,5.80,-4.20,,
-3637.444024,5.60,-4.20,,
-3635.443780,5.60,-4.20,,
-3633.443536,5.60,-4.20,,
-3631.443291,5.60,-4.20,,
-3629.443047,5.60,-4.20,,
-3627.442803,5.60,-4.20,,
-3625.442559,5.60,-4.00,,
-3623.442315,5.60,-4.20,,
-3621.442071,5.60,-4.20,,
-3619.441826,5.60,-4.00,,
-3617.441582,5.60,-4.20,,
-3615.441338,5.60,-4.20,,
-3613.441094,5.60,-4.00,,
-3611.440850,5.60,-4.20,,
-3609.440606,5.60,-4.00,,
-3607.440361,5.60,-4.20,,
-3605.440117,5.60,-4.20,,
-3603.439873,5.60,-4.20,,
-3601.439629,5.60,-4.20,,
-3599.439385,5.60,-4.20,,
-3597.439141,5.60,-4.20,,
-3595.438896,5.60,-4.00,,
-3593.438652,5.60,-4.20,,
-3591.438408,5.60,-4.20,,
-3589.438164,5.60,-4.20,,
-3587.437920,5.60,-4.20,,
-3585.437675,5.60,-4.20,,
-3583.437431,5.60,-4.20,,
-3581.437187,5.60,-4.20,,
-3579.436943,5.60,-4.20,,
-3577.436699,5.60,-4.20,,
-3575.436455,5.60,-4.00,,
-3573.436210,5.60,-4.20,,
-3571.435966,5.60,-4.20,,
-3569.435722,5.60,-4.20,,
-3567.435478,5.60,-4.40,,
-3565.435234,5.60,-4.20,,
-3563.434990,5.60,-4.20,,
-3561.434745,5.60,-4.20,,
-3559.434501,5.60,-4.20,,
-3557.434257,5.60,-4.20,,
-3555.434013,5.60,-4.20,,
-3553.433769,5.60,-4.20,,
-3551.433525,5.60,-4.00,,
-3549.433280,5.60,-4.20,,
-3547.433036,5.60,-4.20,,
-3545.432792,5.60,-4.00,,
-3543.432548,5.60,-4.20,,
-3541.432304,5.40,-4.20,,
-3539.432060,5.60,-4.20,,
-3537.431815,5.60,-4.00,,
-3535.431571,5.60,-4.20,,
-3533.431327,5.60,-4.00,,
-3531.431083,5.60,-4.20,,
-3529.430839,5.60,-4.20,,
-3527.430595,5.60,-4.00,,
-3525.430350,5.60,-4.00,,
-3523.430106,5.60,-4.20,,
-3521.429862,5.60,-4.20,,
-3519.429618,5.60,-4.20,,
-3517.429374,5.60,-4.20,,
-3515.429130,5.80,-4.00,,
-3513.428885,5.60,-4.20,,
-3511.428641,5.60,-4.20,,
-3509.428397,5.60,-4.20,,
-3507.428153,5.80,-4.00,,
-3505.427909,5.60,-4.40,,
-3503.427665,5.60,-4.20,,
-3501.427420,5.60,-4.20,,
-3499.427176,5.60,-4.20,,
-3497.426932,5.80,-4.20,,
-3495.426688,5.60,-4.20,,
-3493.426444,5.60,-4.00,,
-3491.426199,-5.00,5.40,,
-3489.425955,-4.80,5.40,,
-3487.425711,-4.80,5.40,,
-3485.425467,-4.60,5.40,,
-3483.425223,-4.60,5.40,,
-3481.424979,-4.80,5.40,,
-3479.424734,-4.80,5.40,,
-3477.424490,-4.60,5.40,,
-3475.424246,-4.60,5.40,,
-3473.424002,-4.60,5.40,,
-3471.423758,-4.60,5.40,,
-3469.423514,-4.60,5.40,,
-3467.423269,-4.60,5.40,,
-3465.423025,-4.60,5.40,,
-3463.422781,-4.40,5.40,,
-3461.422537,-4.60,5.40,,
-3459.422293,-4.60,5.40,,
-3457.422049,-4.60,5.40,,
-3455.421804,-4.60,5.40,,
-3453.421560,-4.60,5.40,,
-3451.421316,-4.60,5.40,,
-3449.421072,-4.60,5.40,,
-3447.420828,-4.60,5.40,,
-3445.420584,-4.60,5.40,,
-3443.420339,-4.60,5.40,,
-3441.420095,-4.60,5.40,,
-3439.419851,-4.60,5.40,,
-3437.419607,-4.60,5.40,,
-3435.419363,-4.60,5.40,,
-3433.419119,-4.60,5.40,,
-3431.418874,-4.60,5.40,,
-3429.418630,-4.60,5.40,,
-3427.418386,-4.60,5.40,,
-3425.418142,-4.60,5.40,,
-3423.417898,-4.60,5.40,,
-3421.417654,-4.60,5.40,,
-3419.417409,-4.60,5.40,,
-3417.417165,-4.60,5.40,,
-3415.416921,-4.60,5.40,,
-3413.416677,-4.60,5.20,,
-3411.416433,-4.60,5.40,,
-3409.416188,-4.60,5.40,,
-3407.415944,-4.60,5.40,,
-3405.415700,-4.60,5.40,,
-3403.415456,-4.60,5.40,,
-3401.415212,-4.60,5.40,,
-3399.414968,-4.60,5.40,,
-3397.414723,-4.60,5.40,,
-3395.414479,-4.60,5.40,,
-3393.414235,-4.60,5.40,,
-3391.413991,-4.60,5.20,,
-3389.413747,-4.60,5.40,,
-3387.413503,-4.60,5.20,,
-3385.413258,-4.60,5.40,,
-3383.413014,-4.60,5.40,,
-3381.412770,-4.60,5.40,,
-3379.412526,-4.60,5.40,,
-3377.412282,-4.60,5.40,,
-3375.412038,-4.60,5.40,,
-3373.411793,-4.60,5.40,,
-3371.411549,-4.60,5.40,,
-3369.411305,-4.60,5.40,,
-3367.411061,-4.60,5.40,,
-3365.410817,-4.40,5.40,,
-3363.410573,-4.60,5.40,,
-3361.410328,-4.60,5.40,,
-3359.410084,-4.60,5.40,,
-3357.409840,-4.60,5.40,,
-3355.409596,-4.60,5.40,,
-3353.409352,-4.60,5.40,,
-3351.409108,-4.60,5.40,,
-3349.408863,-4.60,5.40,,
-3347.408619,-4.60,5.40,,
-3345.408375,-4.60,5.40,,
-3343.408131,-4.60,5.40,,
-3341.407887,-4.60,5.40,,
-3339.407643,-4.60,5.40,,
-3337.407398,-4.60,5.40,,
-3335.407154,-4.60,5.40,,
-3333.406910,-4.60,5.40,,
-3331.406666,-4.60,5.40,,
-3329.406422,-4.60,5.40,,
-3327.406178,-4.60,5.40,,
-3325.405933,-4.60,5.40,,
-3323.405689,-4.60,5.40,,
-3321.405445,-4.60,5.40,,
-3319.405201,-4.60,5.40,,
-3317.404957,-4.60,5.40,,
-3315.404712,-4.60,5.40,,
-3313.404468,-4.60,5.40,,
-3311.404224,-4.60,5.40,,
-3309.403980,-4.60,5.40,,
-3307.403736,-4.60,5.40,,
-3305.403492,-4.60,5.40,,
-3303.403247,-4.60,5.40,,
-3301.403003,-4.60,5.40,,
-3299.402759,-4.60,5.40,,
-3297.402515,-4.80,5.40,,
-3295.402271,-4.60,5.40,,
-3293.402027,-4.60,5.40,,
-3291.401782,-4.60,5.40,,
-3289.401538,-4.60,5.40,,
-3287.401294,-4.60,5.40,,
-3285.401050,-4.60,5.20,,
-3283.400806,-4.60,5.40,,
-3281.400562,-4.60,5.40,,
-3279.400317,-4.60,5.40,,
-3277.400073,-4.60,5.40,,
-3275.399829,-4.80,5.40,,
-3273.399585,-4.60,5.40,,
-3271.399341,-4.60,5.40,,
-3269.399097,-4.60,5.20,,
-3267.398852,-4.60,5.40,,
-3265.398608,-4.60,5.40,,
-3263.398364,-4.60,5.40,,
-3261.398120,-4.60,5.40,,
-3259.397876,-4.60,5.40,,
-3257.397632,-4.60,5.40,,
-3255.397387,-4.60,5.40,,
-3253.397143,-4.60,5.40,,
-3251.396899,-4.80,5.40,,
-3249.396655,-4.60,5.20,,
-3247.396411,-4.60,5.20,,
-3245.396167,-4.60,5.40,,
-3243.395922,-4.60,5.20,,
-3241.395678,-4.60,5.20,,
-3239.395434,-4.60,5.40,,
-3237.395190,-4.60,5.40,,
-3235.394946,-4.60,5.20,,
-3233.394702,-4.60,5.40,,
-3231.394457,-4.60,5.40,,
-3229.394213,-4.60,5.40,,
-3227.393969,-4.60,5.40,,
-3225.393725,-4.60,5.20,,
-3223.393481,-4.60,5.40,,
-3221.393236,-4.80,5.40,,
-3219.392992,-4.60,5.20,,
-3217.392748,-4.60,5.20,,
-3215.392504,-4.60,5.20,,
-3213.392260,-4.60,5.20,,
-3211.392016,-4.60,5.20,,
-3209.391771,-4.60,5.20,,
-3207.391527,-4.60,5.40,,
-3205.391283,-4.60,5.20,,
-3203.391039,-4.80,5.20,,
-3201.390795,-4.60,5.20,,
-3199.390551,-4.60,5.20,,
-3197.390306,-4.60,5.20,,
-3195.390062,-4.60,5.20,,
-3193.389818,-4.60,5.20,,
-3191.389574,-4.60,5.40,,
-3189.389330,-4.60,5.40,,
-3187.389086,-4.60,5.20,,
-3185.388841,-4.60,5.20,,
-3183.388597,-4.60,5.20,,
-3181.388353,-4.60,5.20,,
-3179.388109,-4.60,5.20,,
-3177.387865,-4.60,5.40,,
-3175.387621,-4.60,5.20,,
-3173.387376,-4.60,5.20,,
-3171.387132,-4.60,5.20,,
-3169.386888,-4.60,5.20,,
-3167.386644,-4.60,5.00,,
-3165.386400,-4.60,5.20,,
-3163.386156,-4.60,5.20,,
-3161.385911,-4.60,5.20,,
-3159.385667,-4.60,5.40,,
-3157.385423,-4.60,5.20,,
-3155.385179,-4.60,5.20,,
-3153.384935,-4.60,5.20,,
-3151.384691,-4.60,5.20,,
-3149.384446,-4.60,5.20,,
-3147.384202,-4.60,5.20,,
-3145.383958,-4.80,5.20,,
-3143.383714,-4.60,5.20,,
-3141.383470,-4.60,5.20,,
-3139.383225,-4.60,5.00,,
-3137.382981,-4.60,5.20,,
-3135.382737,-4.60,5.20,,
-3133.382493,-4.60,5.20,,
-3131.382249,-4.80,5.20,,
-3129.382005,-4.60,5.20,,
-3127.381760,-4.60,5.40,,
-3125.381516,-4.60,5.20,,
-3123.381272,-4.60,5.20,,
-3121.381028,-4.60,5.20,,
-3119.380784,-4.60,5.20,,
-3117.380540,-4.60,5.20,,
-3115.380295,-4.60,5.20,,
-3113.380051,-4.60,5.20,,
-3111.379807,-4.60,5.20,,
-3109.379563,-4.60,5.00,,
-3107.379319,-4.60,5.20,,
-3105.379075,-4.60,5.20,,
-3103.378830,-4.60,5.00,,
-3101.378586,-4.60,5.20,,
-3099.378342,-4.60,5.20,,
-3097.378098,-4.60,5.00,,
-3095.377854,-4.60,5.20,,
-3093.377610,-4.60,5.00,,
-3091.377365,-4.60,5.20,,
-3089.377121,-4.60,5.00,,
-3087.376877,-4.60,5.20,,
-3085.376633,-4.60,5.20,,
-3083.376389,-4.60,5.00,,
-3081.376145,-4.60,5.20,,
-3079.375900,-4.60,5.00,,
-3077.375656,-4.60,5.00,,
-3075.375412,-4.60,5.20,,
-3073.375168,-4.60,5.00,,
-3071.374924,-4.80,5.00,,
-3069.374680,-4.60,5.00,,
-3067.374435,-4.80,5.00,,
-3065.374191,-4.60,5.20,,
-3063.373947,-4.60,5.00,,
-3061.373703,-4.60,5.00,,
-3059.373459,-4.60,5.20,,
-3057.373215,-4.60,5.00,,
-3055.372970,-4.60,5.00,,
-3053.372726,-4.60,5.20,,
-3051.372482,-4.60,5.20,,
-3049.372238,-4.60,5.00,,
-3047.371994,-4.60,5.00,,
-3045.371749,-4.80,5.00,,
-3043.371505,-4.80,5.00,,
-3041.371261,-4.60,5.00,,
-3039.371017,-4.60,5.00,,
-3037.370773,-4.60,5.00,,
-3035.370529,-4.80,5.00,,
-3033.370284,-4.60,5.00,,
-3031.370040,-4.60,5.00,,
-3029.369796,-4.60,5.20,,
-3027.369552,-4.60,5.00,,
-3025.369308,-4.60,5.00,,
-3023.369064,-4.60,5.00,,
-3021.368819,-4.60,5.00,,
-3019.368575,-4.60,5.00,,
-3017.368331,-4.80,5.00,,
-3015.368087,-4.60,5.00,,
-3013.367843,-4.60,5.00,,
-3011.367599,-4.60,5.00,,
-3009.367354,-4.60,5.00,,
-3007.367110,-4.60,5.00,,
-3005.366866,-4.60,5.00,,
-3003.366622,-4.60,5.00,,
-3001.366378,-4.60,5.00,,
-2999.366134,-4.60,5.00,,
-2997.365889,-4.60,5.00,,
-2995.365645,-4.60,5.00,,
-2993.365401,-4.60,5.00,,
-2991.365157,6.00,-4.20,,
-2989.364913,5.80,-4.20,,
-2987.364669,5.80,-4.20,,
-2985.364424,5.60,-4.20,,
-2983.364180,5.80,-4.20,,
-2981.363936,5.60,-4.20,,
-2979.363692,5.60,-4.20,,
-2977.363448,5.60,-4.00,,
-2975.363204,5.60,-4.20,,
-2973.362959,5.60,-4.20,,
-2971.362715,5.60,-4.20,,
-2969.362471,5.60,-4.20,,
-2967.362227,5.60,-4.20,,
-2965.361983,5.60,-4.00,,
-2963.361738,5.60,-4.20,,
-2961.361494,5.60,-4.00,,
-2959.361250,5.60,-4.00,,
-2957.361006,5.60,-4.20,,
-2955.360762,5.60,-4.20,,
-2953.360518,5.60,-4.20,,
-2951.360273,5.40,-4.20,,
-2949.360029,5.60,-4.20,,
-2947.359785,5.60,-4.20,,
-2945.359541,5.60,-4.20,,
-2943.359297,5.60,-4.20,,
-2941.359053,5.60,-4.20,,
-2939.358808,5.60,-4.20,,
-2937.358564,5.60,-4.20,,
-2935.358320,5.60,-4.20,,
-2933.358076,5.60,-4.20,,
-2931.357832,5.60,-4.20,,
-2929.357588,5.60,-4.00,,
-2927.357343,5.60,-4.40,,
-2925.357099,5.60,-4.20,,
